Country Code,City,Location,Coordinates,Pollutant,Source Name,Unit,Value,Last Updated,Country Label
JP,,笠岡市茂平２８０,"34.490556, 133.463333",NO2,japan-soramame,ppm,0.011,2023-10-31T08:00:00+00:00,Japan
JP,,紀の川市粉河１４７９,"34.2725, 135.402222",NO,japan-soramame,ppm,0,2023-10-31T08:00:00+00:00,Japan
JP,,胎内市東本町１６－５７,"38.055, 139.409167",SO2,japan-soramame,ppm,0,2023-10-31T08:00:00+00:00,Japan
JP,,船橋市前原西２－２８－１,"35.695278, 140.023889",NOX,japan-soramame,ppm,0.021,2023-10-31T08:00:00+00:00,Japan
JP,,船橋市南本町１０－１,"35.696944, 139.977222",NO2,japan-soramame,ppm,0.027,2023-10-31T08:00:00+00:00,Japan
JP,,荒尾市川登1868-12,"32.980556, 130.467222",PM2.5,japan-soramame,µg/m³,16,2023-10-31T08:00:00+00:00,Japan
JP,,菊池郡大津町引水１２３,"32.876111, 130.877222",PM2.5,japan-soramame,µg/m³,17,2023-10-31T08:00:00+00:00,Japan
JP,,葛飾区亀有二丁目７５番１号,"35.761111, 139.855556",NOX,japan-soramame,ppm,0.028,2023-10-31T08:00:00+00:00,Japan
JP,,葛飾区鎌倉２丁目２１番４号,"35.741667, 139.880556",NO2,japan-soramame,ppm,0.012,2023-10-31T08:00:00+00:00,Japan
JP,,葦北郡芦北町小田浦１５７２－１,"32.344167, 130.506389",NOX,japan-soramame,ppm,0.002,2023-10-31T08:00:00+00:00,Japan
JP,,袖ケ浦市代宿３０５,"35.453056, 140.033056",NO,japan-soramame,ppm,0,2023-10-31T08:00:00+00:00,Japan
JP,,袖ケ浦市大曽根１９９０,"35.418333, 140.018889",PM2.5,japan-soramame,µg/m³,11,2023-10-31T08:00:00+00:00,Japan
JP,,須崎市押岡字山下,"33.399444, 133.320833",NO2,japan-soramame,ppm,0.002,2023-10-31T02:00:00+00:00,Japan
JP,,伊万里市大坪町２８６３－１,"33.271389, 129.888611",SO2,japan-soramame,ppm,0,2023-10-31T02:00:00+00:00,Japan
JP,,伊万里市山代町久原１６３７－４,"33.306667, 129.814444",NO,japan-soramame,ppm,0.002,2023-10-31T02:00:00+00:00,Japan
JP,,一宮市松降通７－２７－５,"35.311944, 136.811389",NOX,japan-soramame,ppm,0.008,2023-10-27T08:00:00+00:00,Japan
JP,,安城市池浦町茶筅木１,"34.966944, 137.081389",NOX,japan-soramame,ppm,0.006,2023-10-27T08:00:00+00:00,Japan
JP,,大府市桃山町５－４４,"35.009444, 136.9675",NOX,japan-soramame,ppm,0.009,2023-10-27T08:00:00+00:00,Japan
JP,,大府市桃山町５－４４,"35.009444, 136.9675",SO2,japan-soramame,ppm,0.003,2023-10-27T08:00:00+00:00,Japan
JP,,名古屋市北区田幡２－４－５,"35.193611, 136.910278",NOX,japan-soramame,ppm,0.013,2023-10-27T08:00:00+00:00,Japan
JP,,小牧市小牧１丁目３２１,"35.29, 136.921944",NOX,japan-soramame,ppm,0.009,2023-10-27T08:00:00+00:00,Japan
JP,,堺市美原区丹上３２９－１,"34.503056, 135.564722",PM2.5,japan-soramame,µg/m³,9,2023-10-16T08:00:00+00:00,Japan
JP,,堺市西区浜寺石津町中２－３－２８,"34.56, 135.455833",NO,japan-soramame,ppm,0,2023-10-16T08:00:00+00:00,Japan
JP,,豊中市中桜塚３－１－１,"34.7775, 135.4725",CO,japan-soramame,ppm,0.4,2023-10-16T08:00:00+00:00,Japan
JP,,豊中市新千里西町1-1-3,"34.807222, 135.490556",NOX,japan-soramame,ppm,0.017,2023-10-16T08:00:00+00:00,Japan
JP,,富田林市常盤町１－１,"34.496111, 135.6",PM2.5,japan-soramame,µg/m³,8,2023-10-16T08:00:00+00:00,Japan
JP,,摂津市三島１－２－１,"34.773333, 135.564167",NO,japan-soramame,ppm,0.004,2023-10-16T08:00:00+00:00,Japan
JP,,茨木市駅前３－８－１３,"34.813333, 135.571389",PM2.5,japan-soramame,µg/m³,11,2023-10-16T08:00:00+00:00,Japan
JP,,大阪市東成区大今里西３－３－１１,"34.665556, 135.545556",NO2,japan-soramame,ppm,0.04,2023-10-16T08:00:00+00:00,Japan
JP,,大阪市東成区大今里西３－３－１１,"34.665556, 135.545556",CO,japan-soramame,ppm,0.5,2023-10-16T08:00:00+00:00,Japan
JP,,大阪市西成区花園北１－８－３２,"34.645278, 135.501389",NO2,japan-soramame,ppm,0.009,2023-10-16T08:00:00+00:00,Japan
JP,,池田市畑１－７－４,"34.821667, 135.450278",NOX,japan-soramame,ppm,0.009,2023-10-16T08:00:00+00:00,Japan
JP,,河内長野市西之山町２－２１,"34.451944, 135.566389",NO,japan-soramame,ppm,0.003,2023-10-16T08:00:00+00:00,Japan
JP,,枚方市招提南町３－１０２２－１,"34.829722, 135.6875",NO2,japan-soramame,ppm,0.016,2023-10-16T08:00:00+00:00,Japan
JP,,吹田市高野台４－５－１,"34.791667, 135.520833",NOX,japan-soramame,ppm,0.007,2023-10-16T08:00:00+00:00,Japan
JP,,柏原市大字高井田８０９－１,"34.568333, 135.644722",NOX,japan-soramame,ppm,0.006,2023-10-16T08:00:00+00:00,Japan
JP,,泉南市樽井１－１－１,"34.371111, 135.288056",NO,japan-soramame,ppm,0.001,2023-10-16T08:00:00+00:00,Japan
JP,,泉大津市東雲町９－１２,"34.504444, 135.410556",NO,japan-soramame,ppm,0,2023-10-16T08:00:00+00:00,Japan
JP,,八尾市水越３－７０,"34.635278, 135.638333",NO2,japan-soramame,ppm,0.009,2023-10-16T08:00:00+00:00,Japan
JP,,貝塚市鳥羽１２２－１,"34.4325, 135.368889",NO,japan-soramame,ppm,0,2023-10-16T08:00:00+00:00,Japan
JP,,阪南市舞４－６－１４,"34.336389, 135.230833",NOX,japan-soramame,ppm,0.001,2023-10-16T08:00:00+00:00,Japan
JP,,藤井寺市岡１－１－１,"34.571667, 135.600278",NOX,japan-soramame,ppm,0.005,2023-10-16T08:00:00+00:00,Japan
JP,,堺市堺区三宝町５－２８６,"34.590556, 135.475278",SO2,japan-soramame,ppm,0.002,2023-10-16T08:00:00+00:00,Japan
JP,,堺市中区深井東町２６６１－３,"34.525, 135.51",NO,japan-soramame,ppm,0.001,2023-10-16T08:00:00+00:00,Japan
LA,,"Ramrachpittayakom school 1, Tha Uthen, Nakhon Phanom","17.590600899092816, 104.59359950739773",PM2.5,airgradient,µg/m³,5.70138891537984,2023-10-31T09:00:00+00:00,Lao People's Dem. Rep.
LT,Kaunas,LT00042,"55.0722219994964, 24.283894",NO2,EEA Lithuania,µg/m³,5.3549999,2023-10-31T04:00:00+00:00,Lithuania
LT,Kaunas,LT00043,"55.2799999994977, 23.95778",NO2,EEA Lithuania,µg/m³,6.3112499,2023-10-31T04:00:00+00:00,Lithuania
LT,Klaipeda,LT00031,"55.7077779995006, 21.141111",NO2,EEA Lithuania,µg/m³,28.11374963,2023-10-31T04:00:00+00:00,Lithuania
LT,Šiauliai,LT00022,"55.937835689502194, 23.30802727",O3,EEA Lithuania,µg/m³,32.92905,2023-10-31T03:00:00+00:00,Lithuania
LT,Kaunas,LT00041,"54.89512799949521, 23.986222",NO2,EEA Lithuania,µg/m³,30.79125,2023-10-31T02:00:00+00:00,Lithuania
LV,,LV0007A,"57.4046329995131, 21.591989",O3,EEA Latvia,µg/m³,32.59,2022-01-03T09:00:00+00:00,Latvia
MK,Gazi Baba Municipality,MK0030A,"42.0036099994659, 21.46362",PM2.5,EEA Macedonia,µg/m³,26.2,2023-10-31T06:00:00+00:00,"Macedonia, The former Yugoslav Rep. of"
MK,Bitola Municipality,MK0038A,"41.0302799994681, 21.33667",PM2.5,EEA Macedonia,µg/m³,18.93,2023-10-31T06:00:00+00:00,"Macedonia, The former Yugoslav Rep. of"
MK,Mavrovo and Rostusa Municipality,MK0042A,"41.5358299994669, 20.6989",PM10,EEA Macedonia,µg/m³,2.54,2023-10-31T03:00:00+00:00,"Macedonia, The former Yugoslav Rep. of"
MK,Kicevo Municipality,MK0035A,"41.5144499994669, 20.95862",NO,EEA Macedonia,µg/m³,29.375,2023-10-31T06:00:00+00:00,"Macedonia, The former Yugoslav Rep. of"
MK,Tetovo Municipality,MK0041A,"42.0044399994659, 20.96807",NO,EEA Macedonia,µg/m³,6.0625,2023-10-31T05:00:00+00:00,"Macedonia, The former Yugoslav Rep. of"
MM,N/A,Rangoon,"16.8256, 96.1445",O3,AirNow,ppm,0.012,2021-03-09T20:00:00+00:00,Myanmar
MM,Chiang Rai,Maesai Health Office,"20.427325, 99.883842",O3,Air4Thai,ppm,0.016,2023-10-31T07:00:00+00:00,Myanmar
MM,Chiang Rai,Maesai Health Office,"20.427325, 99.883842",NO2,Air4Thai,ppm,0.011,2023-10-31T07:00:00+00:00,Myanmar
MM,,"Chong Kham, Mueang","19.304501021455, 97.971525255487",PM10,Thailand,µg/m³,8,2020-09-23T04:00:00+00:00,Myanmar
MN,Чойр хот,Чойр,"46.35777777777778, 108.24611111111112",SO2,Tsag-Agaar.gov.mn,µg/m³,9,2019-12-31T12:00:00+00:00,Mongolia
MN,Сүхбаатар хот,Сүхбаатар,"50.239694444444446, 106.19277777777778",NO2,Tsag-Agaar.gov.mn,µg/m³,54,2019-12-31T12:00:00+00:00,Mongolia
MN,Өлгий хот,Өлгий,"48.96919444444445, 89.96494444444444",SO2,Tsag-Agaar.gov.mn,µg/m³,101,2019-12-31T12:00:00+00:00,Mongolia
MN,Улаангом хот,Улаангом,"49.971944444444446, 92.0773611111111",PM10,Tsag-Agaar.gov.mn,µg/m³,40,2019-11-20T06:00:00+00:00,Mongolia
MN,,Urgakh naran,"47.8664611, 107.1180194",CO,Agaar.mn,µg/m³,6,2019-03-13T21:45:00+00:00,Mongolia
MX,Coronango,Velódromo,"19.115858055556, -98.277487222222",CO,Sinaica Mexico,ppm,0.529777083333334,2023-10-31T09:00:00+00:00,Mexico
MX,Saltillo,Finanzas,"25.421472222222004, -100.99686111111",PM2.5,Sinaica Mexico,µg/m³,1.6052,2023-10-31T09:00:00+00:00,Mexico
MX,Saltillo,Finanzas,"25.421472222222004, -100.99686111111",NO2,Sinaica Mexico,ppm,0.011911,2023-10-31T09:00:00+00:00,Mexico
MX,Huichapan,Hospital,"20.375111111111, -99.65444444444401",CO,Sinaica Mexico,ppm,0.611763888888888,2023-10-31T09:00:00+00:00,Mexico
MX,Puebla,Benemérito Instituto Normal del Estado,"19.062722222221996, -98.224527777778",PM2.5,Sinaica Mexico,µg/m³,8.909375,2023-10-31T09:00:00+00:00,Mexico
MX,Tepeapulco,Estación de Bomberos de Cd. Sahagún,"19.771694444443998, -98.57769444444399",PM2.5,Sinaica Mexico,µg/m³,3,2023-10-31T09:00:00+00:00,Mexico
MX,Tonalá,Loma Dorada,"20.629294722222, -103.26397416667",O3,Sinaica Mexico,ppm,0.0018077,2023-02-15T17:00:00+00:00,Mexico
MX,Puebla,Agua Santa,"18.987583333332996, -98.250388888889",NOX,Sinaica Mexico,ppm,0.04063,2023-10-31T09:00:00+00:00,Mexico
MX,Cuautla,Palacio Municipal Cuautla,"18.812986944443995, -98.955305833333",O3,Sinaica Mexico,ppm,0.012095,2023-10-31T09:00:00+00:00,Mexico
MX,Querétaro,Epigmenio González,"20.627538888889, -100.40862222222",CO,Sinaica Mexico,ppm,0.37,2023-10-31T09:00:00+00:00,Mexico
MX,San Andrés Tuxtla,Poder Judicial del Estado,"18.453361111111004, -95.223111111111",PM2.5,Sinaica Mexico,µg/m³,4,2023-10-31T09:00:00+00:00,Mexico
MX,Tula de Allende,Universidad Tecnológica de Tula Tepeji,"20.000849833333003, -99.34375999999999",PM10,Sinaica Mexico,µg/m³,11.0135,2023-10-31T09:00:00+00:00,Mexico
MX,San Pedro Garza García,San Pedro,"25.665277777777995, -100.41277777778",NO,Sinaica Mexico,ppm,0.0022,2023-10-31T08:00:00+00:00,Mexico
MX,Pesquería,Pesquería,"25.790555555556004, -100.07852777778",SO2,Sinaica Mexico,ppm,0.0024,2023-10-31T08:00:00+00:00,Mexico
MX,Rioverde,Rioverde,"21.932255555556, -99.99304166666698",NOX,Sinaica Mexico,ppm,0.003,2023-10-31T08:00:00+00:00,Mexico
MX,Morelia,Palacio Municipal,"19.701388888889, -101.195",O3,Sinaica Mexico,ppm,0.011,2023-10-31T08:00:00+00:00,Mexico
MX,García,Misión San Juan,"25.785305555555997, -100.46400000000001",O3,Sinaica Mexico,ppm,0.012,2023-10-16T10:00:00+00:00,Mexico
MX,García,Misión San Juan,"25.785305555555997, -100.46400000000001",PM2.5,Sinaica Mexico,µg/m³,19,2023-06-14T09:00:00+00:00,Mexico
MX,Almoloya de Juárez,Almoloya de Juárez,"19.370438888889, -99.75275",NOX,Sinaica Mexico,ppm,0.006,2023-10-12T12:00:00+00:00,Mexico
MX,Apodaca,Apodaca,"25.777222222222004, -100.18833333333",SO2,Sinaica Mexico,ppm,0.0024,2023-10-31T08:00:00+00:00,Mexico
MX,Monterrey,Pueblo Serena,"25.575277777778, -100.24916666667",PM10,Sinaica Mexico,µg/m³,31,2023-10-31T08:00:00+00:00,Mexico
MX,Irapuato,Bomberos,"21.118055555556, -101.60216666666999",NO2,Sinaica Mexico,ppm,0.00927,2023-10-31T08:00:00+00:00,Mexico
MX,Toluca,Toluca Centro,"19.278083333333, -99.65641666666701",PM10,Sinaica Mexico,µg/m³,29,2023-10-31T08:00:00+00:00,Mexico
MX,Metepec,Metepec,"19.270194444444, -99.595194444444",NO,Sinaica Mexico,ppm,0.006,2023-10-31T07:00:00+00:00,Mexico
MX,Tijuana,La Mesa,"32.4975, -116.97694444444",SO2,Sinaica Mexico,ppm,0.0276504331,2023-01-20T19:00:00+00:00,Mexico
MX,JALISCO,Las �guilas,"20.630833, -103.416667",O3,AirNow,ppm,0.079,2023-06-13T17:00:00+00:00,Mexico
MX,JALISCO,Tlaquepaque,"20.640833, -103.31",PM10,AirNow,µg/m³,53,2023-10-30T20:00:00+00:00,Mexico
MX,GUANAJUATO,Estaci�n CICEG,"21.101789, -101.6347",O3,AirNow,ppm,0.016,2023-10-30T09:00:00+00:00,Mexico
MX,GUANAJUATO,Estaci�n Pur�sima de,"21.034389, -101.866583",PM10,AirNow,µg/m³,27,2023-10-30T09:00:00+00:00,Mexico
MX,JALISCO,Miravalle,"20.614444, -103.343333",SO2,AirNow,ppm,0.0058217,2023-10-16T10:00:00+00:00,Mexico
MX,GUANAJUATO,Estaci�n Cruz Roja,"20.578558, -101.19886",NO,AirNow,ppm,0.0024786,2023-10-11T07:00:00+00:00,Mexico
MX,El Salto,Las Pintas,"20.576823888889, -103.32652861111",NO2,Sinaica Mexico,ppm,0.0023405,2021-09-23T19:00:00+00:00,Mexico
MX,Salamanca,Nativitas,"20.565, -101.18805555556001",PM10,Sinaica Mexico,µg/m³,12.908,2023-10-11T07:00:00+00:00,Mexico
MX,Salamanca,Nativitas,"20.565, -101.18805555556001",SO2,Sinaica Mexico,ppm,0.0074253,2023-10-11T07:00:00+00:00,Mexico
MX,San Mateo Atenco,San Mateo Atenco,"19.280416666667005, -99.54166666666698",NO,Sinaica Mexico,ppm,0.043,2023-10-10T22:00:00+00:00,Mexico
MX,Xalapa,Secretaría de Trabajo y Previsión Social y de Productividad del Estado,"19.891736111111, -97.558302777778",O3,Sinaica Mexico,ppm,0,2023-10-04T20:00:00+00:00,Mexico
MX,Gustavo A. Madero,Gustavo A. Madero,"19.482777777778, -99.094722222222",PM2.5,Sinaica Mexico,µg/m³,18,2023-09-27T15:00:00+00:00,Mexico
MX,Iztapalapa,Santiago Acahualtepec,"19.345609999999997, -99.009380833333",NO2,Sinaica Mexico,ppm,0.03,2023-09-27T15:00:00+00:00,Mexico
MX,Chalco,Chalco,"19.267222222222, -98.886111111111",NO,Sinaica Mexico,ppm,0.057,2023-09-27T15:00:00+00:00,Mexico
MX,MEXICO STATE,La Presa,"19.5347, -99.1177",CO,AirNow,ppm,0.5,2023-08-30T11:00:00+00:00,Mexico
MX,MEXICO STATE,Villa de las Flores,"19.6582, -99.0965",SO2,AirNow,ppm,0.001,2023-08-30T11:00:00+00:00,Mexico
MX,León,CICEG - Bomberos,"21.103055555556, -101.63611111111001",O3,Sinaica Mexico,ppm,0.034405767,2023-08-15T21:00:00+00:00,Mexico
MX,DISTRITO FEDERAL,Santiago Acahualtepe,"19.3502, -99.1571",PM2.5,AirNow,µg/m³,9,2017-09-19T07:00:00+00:00,Mexico
MX,Oaxaca de Juárez,Centro de Educación Artística,"16.699340277777996, -96.86645499999999",PM10,Sinaica Mexico,µg/m³,34,2023-06-21T09:00:00+00:00,Mexico
MX,,Explanada del Congreso,"22.774797222222, -102.57445833333",SO2,Sinaica Mexico,ppm,0.0061159,2023-04-13T15:00:00+00:00,Mexico
MX,,Hospital General de México,"19.411666666667, -99.152222222222",PM10,Sinaica Mexico,µg/m³,55,2023-04-06T16:00:00+00:00,Mexico
MX,,Atemajac,"20.719444, -103.355278",O3,AirNow,ppm,0.067,2022-06-30T20:00:00+00:00,Mexico
MX,,Oblatos,"20.700278, -103.296389",O3,AirNow,ppm,0.047,2021-12-27T17:00:00+00:00,Mexico
MX,,Primaria Julián Gascón Mercado,"21.509805555556, -104.91018055555999",PM10,Sinaica Mexico,µg/m³,33,2021-09-23T17:00:00+00:00,Mexico
MX,,Centro de Salud,"20.053777777778, -99.340055555556",O3,Sinaica Mexico,ppm,0,2021-09-21T05:00:00+00:00,Mexico
MX,,Presidencia Municipal,"20.425277777778, -101.19805555556",PM2.5,Sinaica Mexico,µg/m³,15.864407,2020-11-06T14:00:00+00:00,Mexico
MY,N/A,North,"1.41803, 103.82",PM2.5,AirNow,µg/m³,6,2023-10-31T08:00:00+00:00,Malaysia
NL,Wieringerwerf,Wieringerwerf-Medemblikkerweg,"52.8037, 5.05051",NO2,Netherlands,µg/m³,-995,2023-10-16T05:00:00+00:00,Netherlands
NL,Haarlem,Haarlem-Schipholweg,"52.3705, 4.64232",NO,Netherlands,µg/m³,-995,2023-10-16T05:00:00+00:00,Netherlands
NL,Amsterdam,Amsterdam-Vondelpark,"52.3597, 4.86621",PM2.5,Netherlands,µg/m³,4.1,2023-10-16T05:00:00+00:00,Netherlands
NL,Valthermond,Valthermond-Noorderdiep,"52.8757, 6.93243",PM10,Netherlands,µg/m³,5.71,2023-10-16T05:00:00+00:00,Netherlands
NL,Eindhoven,Eindhoven-Noordbrabantlaan,"51.4442, 5.44483",NO2,Netherlands,µg/m³,-995,2023-10-16T05:00:00+00:00,Netherlands
NL,Velsen,Velsen-Reijndersweg,"52.4789, 4.57934",PM10,Netherlands,µg/m³,12.8,2023-10-16T05:00:00+00:00,Netherlands
NL,Hoofddorp,Hoofddorp-Hoofdweg,"52.32750000000001, 4.71501",O3,Netherlands,µg/m³,-995,2021-04-20T21:00:00+00:00,Netherlands
NL,Ridderkerk,Ridderkerk-Hogeweg,"51.8694, 4.58006",NO,Netherlands,µg/m³,47.2,2023-10-16T05:00:00+00:00,Netherlands
NL,Schiedam,Schiedam-Alphons Arienstraat,"51.9214, 4.40139",NO2,Netherlands,µg/m³,50,2023-10-16T05:00:00+00:00,Netherlands
NL,Rotterdam Zuid,Rotterdam Zuid-Zwartewaalstraat,"51.8936, 4.48753",PM2.5,Netherlands,µg/m³,2.6,2023-10-16T05:00:00+00:00,Netherlands
NL,Oude Meer,Oude Meer-Aalsmeerderdijk,"52.28, 4.77077",PM10,Netherlands,µg/m³,11.5,2023-10-16T05:00:00+00:00,Netherlands
NL,Den Haag,Den Haag-Bleriotlaan,"52.03900000000001, 4.35938",O3,Netherlands,µg/m³,-0.78,2023-10-16T05:00:00+00:00,Netherlands
NL,Maassluis,Maassluis-Kwartellaan,"51.932, 4.22802",NO2,Netherlands,µg/m³,58.4,2023-10-16T05:00:00+00:00,Netherlands
NL,Zaandam,Zaandam-Wagenschotpad,"52.448, 4.81671",PM10,Netherlands,µg/m³,16,2023-10-16T05:00:00+00:00,Netherlands
NL,,Geleen-Vouershof,"50.9631, 5.8107",NO2,Netherlands,µg/m³,-999,2019-12-02T13:00:00+00:00,Netherlands
NO,Ålesund,Grimmerhaugen,"62.47217, 6.15682",PM10,Norway,µg/m³,5,2023-09-14T12:00:00+00:00,Norway
NO,,Breivoll,"59.9211, 10.83363",PM2.5,Norway,µg/m³,6.9394444444,2018-05-28T09:00:00+00:00,Norway
NO,,Grønland,"59.91487, 10.763",SO2,Norway,µg/m³,1.6,2018-04-11T22:00:00+00:00,Norway
NZ,,Berhampore,"-41.32, 174.78",TEMPERATURE,airgradient,c,18.8625000317891,2023-10-31T09:00:00+00:00,New Zealand
NZ,Timaru,Anzac Square,"-44.404486, 171.249643",PM10,canterbury-nz,µg/m³,30.1435642,2023-10-31T06:00:00+00:00,New Zealand
PE,Lima,SANTA ANITA,"-12.043022, -76.971444",PM10,Senamhi,µg/m³,40.37,2023-06-15T00:00:00+00:00,Peru
PK,N/A,Lahore,"31.560078, 74.33589",PM2.5,AirNow,µg/m³,14,2023-06-15T00:00:00+00:00,Pakistan
PL,Borówiec,"Borówiec, ul. Drapałka","52.27671999999999, 17.074187",NO2,GIOS,µg/m³,11.3506,2023-06-14T23:00:00+00:00,Poland
PL,Szczecinek,"Szczecinek, ul. Przemysłowa","53.698902, 16.704556",SO2,GIOS,µg/m³,3.51138,2023-06-14T23:00:00+00:00,Poland
PL,Bielsko-Biała,"Bielsko-Biała, ul. Kossak-Szczuckiej","49.813464, 19.027318",O3,GIOS,µg/m³,27.7406,2023-06-14T23:00:00+00:00,Poland
PL,Jastrzębie-Zdrój,"Jastrzębie-Zdrój, Al.J.Piłsudskiego/Harcerska","49.952544, 18.607953",PM2.5,GIOS,µg/m³,25.0539,2023-06-14T23:00:00+00:00,Poland
PL,Białystok,"Białystok, ul. 42 Pułku Piechoty","53.144122, 23.216322",O3,GIOS,µg/m³,11.4,2023-06-14T23:00:00+00:00,Poland
PL,Rzeszów,"Rzeszów, ul. Starzyńskiego","50.060381, 21.980511",PM2.5,GIOS,µg/m³,11.2785,2023-06-14T23:00:00+00:00,Poland
PL,Złoty Potok,"Złoty Potok, Leśniczówka","50.710889, 19.458797",O3,GIOS,µg/m³,28.8543,2023-06-14T23:00:00+00:00,Poland
PL,Rybnik,"Rybnik, ul. Borki","50.111180999999995, 18.516139",O3,GIOS,µg/m³,13.9028,2023-06-14T23:00:00+00:00,Poland
PL,Pabianice,"Pabianice, ul. Konstantynowska","51.667981, 19.368683",NO2,GIOS,µg/m³,23.3,2023-06-14T23:00:00+00:00,Poland
PL,Kraków,"Kraków, Aleja Krasińskiego","50.057678, 19.926189",PM10,GIOS,µg/m³,31.7294,2023-06-14T23:00:00+00:00,Poland
PL,Koszalin,"Koszalin, ul. Armii Krajowej","54.193986, 16.172544",PM10,GIOS,µg/m³,22.9323,2023-06-14T23:00:00+00:00,Poland
PL,Kraków,"Kraków, ul. Bujaka","50.010575, 19.949189",BC,GIOS,µg/m³,0.47178,2023-06-14T23:00:00+00:00,Poland
PL,Toruń,"Toruń, ul. Dziewulskiego","53.028647, 18.666103",SO2,GIOS,µg/m³,8.7,2023-06-14T23:00:00+00:00,Poland
PL,Koszalin,"Koszalin, ul. Chopina","54.19411399999999, 16.211672",O3,GIOS,µg/m³,67.7791,2023-06-14T23:00:00+00:00,Poland
PL,Wodzisław Śląski,"Wodzisław Śląski, ul. Gałczyńskiego","50.007629, 18.455548",O3,GIOS,µg/m³,26.1406,2023-06-14T23:00:00+00:00,Poland
PL,Bielsko-Biała,"Bielsko-Biała, ul.Partyzantów","49.802075, 19.04861",NO2,GIOS,µg/m³,18.8305,2023-06-14T23:00:00+00:00,Poland
PL,Zabrze,"Zabrze, ul. M. Curie-Skłodowskiej","50.3165, 18.772375",SO2,GIOS,µg/m³,3.83033,2023-06-14T23:00:00+00:00,Poland
PL,Ciechocinek,"Ciechocinek, ul. Tężniowa","52.888422, 18.780908",NO2,GIOS,µg/m³,5.8,2023-06-14T23:00:00+00:00,Poland
PL,Szarów,"Szarów, ul. Spokojna","50.0075, 20.259167",O3,GIOS,µg/m³,8.77889,2023-06-14T23:00:00+00:00,Poland
PL,Płock,"Płock, ul. Reja","52.55093799999999, 19.709791",BC,GIOS,µg/m³,1.4,2023-06-14T23:00:00+00:00,Poland
PL,Otwock,"Otwock, ul. Brzozowa","52.115725, 21.237297",BC,GIOS,µg/m³,0.5,2023-06-14T23:00:00+00:00,Poland
PL,Nysa,"Nysa, ul. Rodziewiczówny","50.458989, 17.331906",PM2.5,GIOS,µg/m³,7.67379,2023-06-14T23:00:00+00:00,Poland
PL,Kędzierzyn-Koźle,"Kędzierzyn-Koźle, ul. Śmiałego","50.349607999999996, 18.236575",PM2.5,GIOS,µg/m³,13.266,2023-06-14T23:00:00+00:00,Poland
PL,Jelenia Góra,"Jelenia Góra, ul. Ogińskiego","50.913433, 15.765608",NO2,GIOS,µg/m³,6.45353,2023-06-14T23:00:00+00:00,Poland
PL,Czerwionka-Leszczyny,"Czerwionka-Leszczyny, ul. Kopalniana","50.16385, 18.659977",BC,GIOS,µg/m³,0.93993,2023-06-14T23:00:00+00:00,Poland
PL,Grudziądz,"Grudziądz, ul. Piłsudskiego","53.49355, 18.762139",PM10,GIOS,µg/m³,20.6,2023-06-14T23:00:00+00:00,Poland
PL,Tarnów,"Tarnów, ul. Ks. Romana Sitko","50.018253, 20.992578",PM10,GIOS,µg/m³,35.7783,2023-06-14T23:00:00+00:00,Poland
PT,Setúbal,PT04002,"38.076944, -8.798611",SO2,EEA Portugal,µg/m³,9,2023-06-15T05:00:00+00:00,Portugal
PT,Aveiro,PT02017,"40.635556, -8.646667",NO2,EEA Portugal,µg/m³,9,2023-06-15T05:00:00+00:00,Portugal
PT,Évora,PT04006,"38.615, -7.397499999999999",NO2,EEA Portugal,µg/m³,1,2023-06-15T05:00:00+00:00,Portugal
PT,Évora,PT04006,"38.615, -7.397499999999999",SO2,EEA Portugal,µg/m³,3,2023-06-10T16:00:00+00:00,Portugal
PT,Porto,PT01044,"41.274167, -8.376111",NO2,EEA Portugal,µg/m³,8.7,2023-06-15T05:00:00+00:00,Portugal
PT,Lisboa,PT03072,"38.74861099999999, -9.148888999999999",PM10,EEA Portugal,µg/m³,9.5,2023-06-15T03:00:00+00:00,Portugal
PT,Setúbal,PT03093,"38.529167, -8.894167",CO,EEA Portugal,µg/m³,81,2023-06-15T05:00:00+00:00,Portugal
PT,Lisboa,PT03071,"38.768889, -9.108056",SO2,EEA Portugal,µg/m³,6.8,2023-06-15T05:00:00+00:00,Portugal
PT,Setúbal,PT03055,"38.666667, -9.047778",NO2,EEA Portugal,µg/m³,1.9,2023-06-15T02:00:00+00:00,Portugal
PT,Porto,PT01055,"41.187778, -8.671944",PM10,EEA Portugal,µg/m³,18.8,2023-06-14T23:00:00+00:00,Portugal
RO,Ilfov,RO0072A,"44.6166408790592, 26.1166304236784",PM10,EEA Romania,µg/m³,20.6657435,2023-05-29T10:00:00+00:00,Romania
RO,Iaşi,RO0084A,"47.1511115994648, 27.58361435",NO2,EEA Romania,µg/m³,17.06686117,2023-05-29T10:00:00+00:00,Romania
RO,Botoşani,RO0112A,"47.7398910494657, 26.65857697",O3,EEA Romania,µg/m³,99.66226293,2023-05-29T10:00:00+00:00,Romania
DE,Rheinland-Pfalz,DERP020,"49.754192, 6.646762",CO,EEA Germany,µg/m³,121.39589,2023-10-31T04:00:00+00:00,Germany
DE,Bayern,DEBY088,"48.021657, 12.538174",CO,EEA Germany,µg/m³,330,2017-12-31T16:00:00+00:00,Germany
DE,Moselle,FR22054,"49.1874042196733, 6.91086524487126",PM2.5,EEA France,µg/m³,1.9,2023-10-31T02:00:00+00:00,Germany
